filename,filepath,label,centroid_y,centroid_x,radius,radius_um,volume_um3,bright_red,code_int,undecided,intensity_ch1,intensity_ch2,intensity_ch3,intensity_ch4,binary_ch1,binary_ch2,binary_ch3,binary_ch4,snr_ch1,snr_ch2,snr_ch3,snr_ch4,min_snr,snr_reliable,posterior_ch1,posterior_ch2,posterior_ch3,posterior_ch4,min_confidence,size_reliable,reliable_ch1,reliable_ch2,reliable_ch3,reliable_ch4
16NS_new5&6_2_5uM_noextrasalt_layeringpurified_directmix_after1day_40x.czi,C:\Users\duyan\Documents\Postdoc\2026_Spring\Winfreelab\Phase_separaton_experiments\20260417\16NS_new5&6_2_5uM_noextrasalt_layeringpurified_directmix_after1day_40x\16NS_new5&6_2_5uM_noextrasalt_layeringpurified_directmix_after1day_40x.czi,Data 1,413,195,81.74350127074322,12.751986198235944,8686.04572655689,False,3,False,122.57242584228516,103.67223358154297,8328.0009765625,1104.1143798828125,0,0,1,1,-0.34191831550098933,-0.3155935296660004,21.637403234453174,2.0976731007930143,-0.34191831550098933,False,0.03327535622384004,0.029129946203860085,1.0,0.7507639168317978,0.2507639168317978,True,True,True,True,True
16NS_new5&6_2_5uM_noextrasalt_layeringpurified_directmix_after1day_40x.czi,C:\Users\duyan\Documents\Postdoc\2026_Spring\Winfreelab\Phase_separaton_experiments\20260417\16NS_new5&6_2_5uM_noextrasalt_layeringpurified_directmix_after1day_40x\16NS_new5&6_2_5uM_noextrasalt_layeringpurified_directmix_after1day_40x.czi,Data 1,552,542,70.2922470831599,10.965590544972944,5523.122620084499,False,10,False,3330.27197265625,109.31797790527344,4349.64404296875,267.2838134765625,1,0,1,0,9.821231653906072,-0.28803639750933835,11.03720985582144,0.21877272074777063,-0.28803639750933835,False,0.9999999567904089,0.030729767407139136,0.9999999973238363,0.06567474959880165,0.43432525040119835,True,True,True,True,True
16NS_new5&6_2_5uM_noextrasalt_layeringpurified_directmix_after1day_40x.czi,C:\Users\duyan\Documents\Postdoc\2026_Spring\Winfreelab\Phase_separaton_experiments\20260417\16NS_new5&6_2_5uM_noextrasalt_layeringpurified_directmix_after1day_40x\16NS_new5&6_2_5uM_noextrasalt_layeringpurified_directmix_after1day_40x.czi,Data 1,694,819,59.0592922409336,9.213249589585642,3275.873469150727,True,0,False,11196.6376953125,124.789306640625,134.4278564453125,231.2122039794922,1,0,0,0,34.74471759353085,-0.21252014559420818,-0.1940867461967663,0.1377826571510893,-0.21252014559420818,False,1.0,0.03556161437789431,0.061588597571081045,0.05640760938034108,0.43841140242891896,True,True,True,True,True
16NS_new5&6_2_5uM_noextrasalt_layeringpurified_directmix_after1day_40x.czi,C:\Users\duyan\Documents\Postdoc\2026_Spring\Winfreelab\Phase_separaton_experiments\20260417\16NS_new5&6_2_5uM_noextrasalt_layeringpurified_directmix_after1day_40x\16NS_new5&6_2_5uM_noextrasalt_layeringpurified_directmix_after1day_40x.czi,Data 1,983,947,56.753854494650845,8.853601301165531,2907.0231588278157,False,15,False,3297.978759765625,2553.421142578125,857.0706787109375,1400.1375732421875,1,1,1,1,9.718915099374836,11.641741157295355,1.7313698650520937,2.7623214929923057,1.7313698650520937,False,0.9999999469786011,0.9999999986297101,0.7553220804576087,0.9192342098272032,0.25532208045760874,True,True,True,True,True
16NS_new5&6_2_5uM_noextrasalt_layeringpurified_directmix_after1day_40x.czi,C:\Users\duyan\Documents\Postdoc\2026_Spring\Winfreelab\Phase_separaton_experiments\20260417\16NS_new5&6_2_5uM_noextrasalt_layeringpurified_directmix_after1day_40x\16NS_new5&6_2_5uM_noextrasalt_layeringpurified_directmix_after1day_40x.czi,Data 1,899,671,48.75448697299562,7.605699967787317,1842.9187005645185,False,9,False,2907.583740234375,102.54398345947266,163.1813201904297,1104.126708984375,1,0,0,1,8.482002766127623,-0.3211005692938803,-0.11747414428817075,2.0977007828048113,-0.3211005692938803,False,0.9999993707556365,0.028820062955270294,0.07106218268221788,0.7507742762633325,0.2507742762633325,True,True,True,True,True
16NS_new5&6_2_5uM_noextrasalt_layeringpurified_directmix_after1day_40x.czi,C:\Users\duyan\Documents\Postdoc\2026_Spring\Winfreelab\Phase_separaton_experiments\20260417\16NS_new5&6_2_5uM_noextrasalt_layeringpurified_directmix_after1day_40x\16NS_new5&6_2_5uM_noextrasalt_layeringpurified_directmix_after1day_40x.czi,Data 1,725,130,46.861498055439924,7.310393696648628,1636.4807763213325,False,10,False,3373.275634765625,112.25265502929688,4398.09716796875,267.97943115234375,1,0,1,0,9.957482777452038,-0.2737121063784197,11.166311518485744,0.2203345617797067,-0.2737121063784197,False,0.999999967097118,0.03159464650601721,0.9999999979328289,0.06586668389590589,0.4341333161040941,True,True,True,True,True
16NS_new5&6_2_5uM_noextrasalt_layeringpurified_directmix_after1day_40x.czi,C:\Users\duyan\Documents\Postdoc\2026_Spring\Winfreelab\Phase_separaton_experiments\20260417\16NS_new5&6_2_5uM_noextrasalt_layeringpurified_directmix_after1day_40x\16NS_new5&6_2_5uM_noextrasalt_layeringpurified_directmix_after1day_40x.czi,Data 1,143,94,46.06517122512408,7.186166711119357,1554.4633023652896,False,11,False,2357.979736328125,110.69831848144531,3486.99365234375,1184.5555419921875,1,0,1,1,6.740658904594897,-0.28129889302850536,8.738707958829265,2.2782842497232654,-0.28129889302850536,False,0.999979520338534,0.03113367455985159,0.9999997345602564,0.8121304238142977,0.3121304238142977,True,True,True,True,True
16NS_new5&6_2_5uM_noextrasalt_layeringpurified_directmix_after1day_40x.czi,C:\Users\duyan\Documents\Postdoc\2026_Spring\Winfreelab\Phase_separaton_experiments\20260417\16NS_new5&6_2_5uM_noextrasalt_layeringpurified_directmix_after1day_40x\16NS_new5&6_2_5uM_noextrasalt_layeringpurified_directmix_after1day_40x.czi,Data 1,482,826,41.617304093369626,6.492299438565661,1146.2628990717353,False,9,False,3020.010009765625,109.95922088623047,147.2455596923828,1078.9595947265625,1,0,0,1,8.838209767772138,-0.28490646165721517,-0.15993442267306318,2.041194122505921,-0.28490646165721517,False,0.9999996913814668,0.030916769215815054,0.06565652980074922,0.7290351253057992,0.22903512530579917,True,True,True,True,True
16NS_new5&6_2_5uM_noextrasalt_layeringpurified_directmix_after1day_40x.czi,C:\Users\duyan\Documents\Postdoc\2026_Spring\Winfreelab\Phase_separaton_experiments\20260417\16NS_new5&6_2_5uM_noextrasalt_layeringpurified_directmix_after1day_40x\16NS_new5&6_2_5uM_noextrasalt_layeringpurified_directmix_after1day_40x.czi,Data 1,663,388,40.80441152620633,6.365488198088188,1080.397974043098,False,10,False,3476.192626953125,113.55525207519531,4478.6396484375,274.22418212890625,1,0,1,0,10.28356095613955,-0.26735407156805435,11.380914150279315,0.2343556377945796,-0.26735407156805435,False,0.9999999828601888,0.031986038740017916,0.9999999986542174,0.06761321672305633,0.4323867832769437,True,True,True,True,True
16NS_new5&6_2_5uM_noextrasalt_layeringpurified_directmix_after1day_40x.czi,C:\Users\duyan\Documents\Postdoc\2026_Spring\Winfreelab\Phase_separaton_experiments\20260417\16NS_new5&6_2_5uM_noextrasalt_layeringpurified_directmix_after1day_40x\16NS_new5&6_2_5uM_noextrasalt_layeringpurified_directmix_after1day_40x.czi,Data 1,966,15,32.64965543462902,5.093346247802127,553.4752580200193,False,9,False,2793.29345703125,112.35218048095703,161.65316772460938,1017.6126708984375,1,0,0,1,8.119889896363038,-0.2732263181692685,-0.12154585326755978,1.9034544615488975,-0.2732263181692685,False,0.9999987017860072,0.03162438680307468,0.07052649067811083,0.6713403220710257,0.17134032207102567,True,True,True,True,True
