filename,filepath,label,centroid_y,centroid_x,radius,radius_um,volume_um3,bright_red,code_int,undecided,intensity_ch1,intensity_ch2,intensity_ch3,intensity_ch4,binary_ch1,binary_ch2,binary_ch3,binary_ch4,snr_ch1,snr_ch2,snr_ch3,snr_ch4,min_snr,snr_reliable,posterior_ch1,posterior_ch2,posterior_ch3,posterior_ch4,min_confidence,size_reliable,reliable_ch1,reliable_ch2,reliable_ch3,reliable_ch4
16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_after1day_20x.czi,C:\Users\duyan\Documents\Postdoc\2026_Spring\Winfreelab\Phase_separaton_experiments\20260417\16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_after1day_20x\16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_after1day_20x.czi,Data 1,525,22,58.69412236331676,18.312566177354828,25723.865533288863,False,3,False,119.07968139648438,106.16807556152344,13067.544921875,1811.7164306640625,0,0,1,1,-0.3031916910929498,-0.3307187604911186,32.11443382040027,3.244772082517084,-0.3307187604911186,False,0.0700653991133726,0.05781914556062293,1.0,0.9929612398870404,0.4299346008866274,True,True,True,True,True
16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_after1day_20x.czi,C:\Users\duyan\Documents\Postdoc\2026_Spring\Winfreelab\Phase_separaton_experiments\20260417\16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_after1day_20x\16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_after1day_20x.czi,Data 1,119,303,49.64876634922564,15.4904151009584,15569.611528213756,False,10,False,4469.9521484375,111.86376190185547,6248.8408203125,359.6050109863281,1,0,1,0,13.814332423022922,-0.30730443425866777,15.089229144466216,0.35502426231786105,-0.30730443425866777,False,0.9999999999927451,0.060423642219790276,0.9999999999988958,0.30359516205737697,0.19640483794262303,True,True,True,True,True
16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_after1day_20x.czi,C:\Users\duyan\Documents\Postdoc\2026_Spring\Winfreelab\Phase_separaton_experiments\20260417\16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_after1day_20x\16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_after1day_20x.czi,Data 1,915,605,33.1058907144937,10.329037902922034,4616.025747460748,False,3,False,114.8469467163086,99.4694595336914,9515.4072265625,589.1406860351562,0,0,1,1,-0.3169258867901809,-0.3582560179188933,23.245318751169155,0.8118075419215114,-0.3582560179188933,False,0.06829666135610056,0.05489095134657941,1.0,0.5208205818627238,0.02082058186272384,True,True,True,True,True
16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_after1day_20x.czi,C:\Users\duyan\Documents\Postdoc\2026_Spring\Winfreelab\Phase_separaton_experiments\20260417\16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_after1day_20x\16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_after1day_20x.czi,Data 1,33,91,31.38470965295043,9.792029411720534,3932.8441544606026,False,5,False,127.13175964355469,2611.81884765625,231.3769989013672,1847.3480224609375,0,1,0,1,-0.27706465342800246,9.969729876748644,0.06459225399360474,3.3156800812628684,-0.27706465342800246,False,0.07354751447454676,0.9999999815835215,0.07464288157713937,0.9938862084524881,0.4253571184228606,True,True,True,True,True
16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_after1day_20x.czi,C:\Users\duyan\Documents\Postdoc\2026_Spring\Winfreelab\Phase_separaton_experiments\20260417\16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_after1day_20x\16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_after1day_20x.czi,Data 1,562,230,26.40075756488817,8.23703636024511,2341.000780566999,False,11,False,3273.3525390625,116.17256164550781,5031.04296875,1777.2861328125,1,0,1,1,9.931657403641816,-0.2895914429105004,12.048584270022506,3.1762546968556977,-0.2895914429105004,False,0.9999999828970184,0.06246646635839974,0.9999999995167657,0.9919358075946759,0.43753353364160025,True,True,True,True,True
16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_after1day_20x.czi,C:\Users\duyan\Documents\Postdoc\2026_Spring\Winfreelab\Phase_separaton_experiments\20260417\16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_after1day_20x\16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_after1day_20x.czi,Data 1,437,516,24.08318915758459,7.513955017166393,1777.0284534438676,False,14,False,5712.66162109375,2789.270263671875,1472.66796875,298.4453125,1,1,1,0,17.84662274639255,10.699212698788664,3.163895656706006,0.23331452090963545,0.23331452090963545,False,0.9999999999999978,0.9999999957185994,0.9754249669955818,0.25470852569885377,0.24529147430114623,True,True,True,True,True
16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_after1day_20x.czi,C:\Users\duyan\Documents\Postdoc\2026_Spring\Winfreelab\Phase_separaton_experiments\20260417\16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_after1day_20x\16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_after1day_20x.czi,Data 1,657,207,23.53720459187964,7.343607832666447,1658.8878963877846,False,12,False,8294.958984375,4861.60888671875,183.08677673339844,324.359130859375,1,1,0,0,26.225550322896304,19.218363804518063,-0.05598064431820217,0.28488384203904404,-0.05598064431820217,False,1.0,0.9999999999999998,0.05960220670495165,0.2747774879830677,0.22522251201693227,True,True,True,True,True
16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_after1day_20x.czi,C:\Users\duyan\Documents\Postdoc\2026_Spring\Winfreelab\Phase_separaton_experiments\20260417\16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_after1day_20x\16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_after1day_20x.czi,Data 1,858,121,23.323807579381203,7.277027964766935,1614.175461403602,False,12,False,8432.05078125,5035.8759765625,198.6662139892578,381.22344970703125,1,1,0,0,26.670379897399215,19.93475621964946,-0.017081301559495558,0.39804564161610156,-0.017081301559495558,False,1.0,1.0,0.06411515444043141,0.32208786891913366,0.17791213108086634,True,True,True,True,True
16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_after1day_20x.czi,C:\Users\duyan\Documents\Postdoc\2026_Spring\Winfreelab\Phase_separaton_experiments\20260417\16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_after1day_20x\16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_after1day_20x.czi,Data 1,174,433,23.021728866442675,7.1827794063301145,1552.2661812932158,False,10,False,4366.48779296875,121.8895263671875,5624.005859375,330.3199462890625,1,0,1,0,13.478615726119848,-0.2660896436444584,13.529116997027156,0.2967460539610274,-0.2660896436444584,False,0.9999999999858022,0.06527647658256103,0.999999999974986,0.27953034114858116,0.22046965885141884,True,True,True,True,True
16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_after1day_20x.czi,C:\Users\duyan\Documents\Postdoc\2026_Spring\Winfreelab\Phase_separaton_experiments\20260417\16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_after1day_20x\16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_after1day_20x.czi,Data 1,606,846,23.0,7.176,1547.8750480389258,False,9,False,3650.81787109375,109.28407287597656,166.0057373046875,1504.86083984375,1,0,0,1,11.156440701143993,-0.31790924583378705,-0.0986292455802609,2.6341197161265386,-0.31790924583378705,False,0.9999999985234826,0.059230683198260366,0.054997098217963926,0.9765224905311091,0.44076931680173964,True,True,True,True,True
