filename,filepath,label,centroid_y,centroid_x,radius,radius_um,volume_um3,bright_red,code_int,undecided,intensity_ch1,intensity_ch2,intensity_ch3,intensity_ch4,binary_ch1,binary_ch2,binary_ch3,binary_ch4,snr_ch1,snr_ch2,snr_ch3,snr_ch4,min_snr,snr_reliable,posterior_ch1,posterior_ch2,posterior_ch3,posterior_ch4,min_confidence,size_reliable,reliable_ch1,reliable_ch2,reliable_ch3,reliable_ch4
16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_20x.czi,C:\Users\duyan\Documents\Postdoc\2026_Spring\Winfreelab\Phase_separaton_experiments\20260416\16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_20x\16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_20x.czi,Data 1,5,770,111.61093136427094,34.822610585652534,176877.49868349836,False,11,False,3011.955810546875,50.876651763916016,4926.90185546875,2039.8001708984375,1,0,1,1,6.977098870788687,-0.33272911173951736,11.3329908839774,3.37246557510709,-0.33272911173951736,False,0.9999954161099863,0.09156768776709154,0.9999995951697913,0.972134975403537,0.40843231223290843,True,True,True,True,True
16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_20x.czi,C:\Users\duyan\Documents\Postdoc\2026_Spring\Winfreelab\Phase_separaton_experiments\20260416\16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_20x\16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_20x.czi,Data 1,32,93,54.589376255824725,17.031885391817315,20695.541178212472,False,4,False,44.153804779052734,3242.639892578125,96.87715911865234,215.79586791992188,0,1,0,0,-0.3397281816037532,9.26911630047139,-0.12003685123642502,0.1271847516853271,-0.3397281816037532,False,0.08780814138994539,0.9999999546587647,0.0002783764580418251,0.0502857557758827,0.4121918586100546,True,True,True,True,True
16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_20x.czi,C:\Users\duyan\Documents\Postdoc\2026_Spring\Winfreelab\Phase_separaton_experiments\20260416\16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_20x\16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_20x.czi,Data 1,825,891,53.75872022286245,16.772720709533086,19765.106350061727,False,12,False,6946.806640625,3675.552490234375,100.94677734375,325.76025390625,1,1,0,0,16.678090697295602,10.571455956038573,-0.1103869108460588,0.32283413283976564,-0.1103869108460588,False,0.9999999999999829,0.9999999966480655,0.0002837997316699707,0.07261882213608278,0.4273811778639172,True,True,True,True,True
16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_20x.czi,C:\Users\duyan\Documents\Postdoc\2026_Spring\Winfreelab\Phase_separaton_experiments\20260416\16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_20x\16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_20x.czi,Data 1,189,715,45.880278987817846,14.314647044199168,12286.566670835704,False,11,False,2881.029541015625,43.46283721923828,4647.94873046875,1895.6312255859375,1,0,1,1,6.654312893518876,-0.3550322388206592,10.671533007817093,3.1159592100773645,-0.3550322388206592,False,0.9999912582029361,0.0879241873745945,0.9999984801265126,0.9543100224091969,0.4120758126254055,True,True,True,True,True
16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_20x.czi,C:\Users\duyan\Documents\Postdoc\2026_Spring\Winfreelab\Phase_separaton_experiments\20260416\16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_20x\16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_20x.czi,Data 1,861,697,45.880278987817846,14.314647044199168,12286.566670835704,False,13,False,3743.04443359375,2759.434814453125,934.59423828125,1751.2969970703125,1,1,0,1,8.779526729658528,7.815480766600156,1.8663705783491298,2.8591587720519454,1.8663705783491298,False,0.999999875357205,0.9999991699489752,0.01457963075207749,0.9259108425011461,0.4259108425011461,True,True,True,True,True
16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_20x.czi,C:\Users\duyan\Documents\Postdoc\2026_Spring\Winfreelab\Phase_separaton_experiments\20260416\16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_20x\16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_20x.czi,Data 1,484,464,44.553338819890925,13.900641711805969,11251.052676113619,False,11,False,2611.194091796875,47.40848159790039,4210.04150390625,1661.8433837890625,1,0,1,1,5.989059850795286,-0.343162477651968,9.633160757865486,2.700002296766565,-0.343162477651968,False,0.9999669309585884,0.08984665961055725,0.9999878738898296,0.9008938373940092,0.4008938373940092,True,True,True,True,True
16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_20x.czi,C:\Users\duyan\Documents\Postdoc\2026_Spring\Winfreelab\Phase_separaton_experiments\20260416\16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_20x\16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_20x.czi,Data 1,254,477,40.792156108742276,12.72715270592759,8635.398309563643,False,12,False,8031.6552734375,4430.93505859375,119.28815460205078,369.5698547363281,1,1,0,0,19.35267943633106,12.843888496058465,-0.06689555921796503,0.4007804716852663,-0.06689555921796503,False,1.0,0.9999999999643971,0.00030958284554250616,0.08384253088898311,0.4161574691110169,True,True,True,True,True
16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_20x.czi,C:\Users\duyan\Documents\Postdoc\2026_Spring\Winfreelab\Phase_separaton_experiments\20260416\16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_20x\16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_20x.czi,Data 1,706,276,40.45985664828782,12.623475274265799,8426.076746893381,False,13,False,4059.9365234375,3124.537353515625,1021.0247802734375,2044.1497802734375,1,1,0,1,9.560793340824542,8.913826062033014,2.0713159889500563,3.380204429599381,2.0713159889500563,True,0.9999999738743162,0.9999999077227787,0.021805376176143122,0.9725511944713223,0.4725511944713223,True,True,True,True,True
16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_20x.czi,C:\Users\duyan\Documents\Postdoc\2026_Spring\Winfreelab\Phase_separaton_experiments\20260416\16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_20x\16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_20x.czi,Data 1,181,559,36.76955262170047,11.472100417970546,6324.372313428563,False,11,False,2951.333740234375,49.43767547607422,4688.15185546875,1926.500244140625,1,0,1,1,6.827641055485479,-0.33705801298476434,10.766863266897387,3.170881577195573,-0.33705801298476434,False,0.9999938191115749,0.0908500475306737,0.9999987439563192,0.9588675008501171,0.4091499524693263,True,True,True,True,True
16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_20x.czi,C:\Users\duyan\Documents\Postdoc\2026_Spring\Winfreelab\Phase_separaton_experiments\20260416\16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_20x\16NS_new5&6_2_5uM_extra02salt_layeringpurified_directmix_20x.czi,Data 1,955,697,33.61547262794322,10.488027459918284,4832.479902932237,False,10,False,3252.33642578125,47.519813537597656,4704.078125,345.5359191894531,1,0,1,0,7.569733886534145,-0.3428275555434779,10.804627878494038,0.358019130599468,-0.3428275555434779,False,0.9999985988670815,0.08990145066173709,0.9999988353300835,0.07750278152591572,0.4100985493382629,True,True,True,True,True
